smiles,molecular_weight,logp,hbd,hba,passes_lipinski,disease_area
NC1=NC(=O)C(c2ccccc2)O1,176.17,0.599,1,3,True,infection
COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,317.43,3.238,0,4,True,infection
OO,34.01,0.017,2,2,True,infection
CC(=O)OCC[N+](C)(C)C.[Cl-],181.66,-2.74,0,2,True,infection
CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,287.36,1.923,2,3,True,infection
O=P(O)(O)O,97.99,-0.929,3,1,True,infection
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,258.49,3.52,0,0,True,infection
N=C(N)NS(=O)(=O)c1ccc(N)cc1,214.25,-0.559,4,4,True,infection
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,270.34,1.23,2,6,True,infection
CN(C)CCC(c1ccccc1)c1ccccn1,240.35,3.165,0,2,True,infection
CCCNC(C)C(=O)Nc1ccccc1C,220.32,2.322,2,2,True,infection
CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC,294.4,2.556,1,5,True,infection
CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,294.39,2.556,1,5,True,infection
CC(CNC1CCCCC1)OC(=O)c1ccccc1,261.37,3.154,1,3,True,infection
CCCCOc1ccc(OCCCN2CCOCC2)cc1,293.41,2.967,0,4,True,infection
CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,308.42,2.946,1,5,True,infection
CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,443.64,3.471,0,5,True,infection
CCCCOC(=O)c1ccc(N)cc1,193.25,2.226,1,3,True,infection
Cl.O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,367.81,2.005,2,4,True,infection
CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,262.22,0.843,1,5,True,infection
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,378.41,0.486,3,5,True,infection
CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,301.73,4.336,1,3,True,infection
CNC[C@H](O)c1cccc(O)c1,167.21,0.645,3,3,True,infection
CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,259.35,2.568,1,2,True,infection
COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,359.45,2.989,1,5,True,infection
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,247.28,0.534,0,5,True,infection
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,388.82,1.568,0,7,True,infection
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],372.49,-3.47,1,5,True,infection
Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,348.45,4.015,1,3,True,infection
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,324.38,3.493,1,3,True,infection
CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,312.41,1.285,2,5,True,infection
CC(C)Cc1ccc(CC(=O)O)cc1,192.26,2.512,1,1,True,infection
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,357.49,3.343,1,4,True,infection
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12.[Na+],497.51,-3.39,4,8,True,infection
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,260.33,2.023,2,4,True,infection
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,405.5,1.235,4,5,True,infection
O=C(O)CCCCCCCC(=O)O,188.22,1.886,2,2,True,infection
O=C(OCc1ccccc1)c1ccccc1,212.25,3.044,0,2,True,infection
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C.[Br-],448.4,1.735,0,3,True,infection
CN(C)CCN(Cc1ccccc1)c1ccccn1,255.37,2.65,0,3,True,infection
Nc1ccc(/N=N/c2ccccc2)c(N)n1,213.24,2.661,2,5,True,infection
NC(=O)NS(=O)(=O)c1ccc(N)cc1,215.23,-0.374,3,4,True,infection
Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,276.32,1.387,2,4,True,infection
N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,303.41,1.174,2,4,True,infection
COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,392.5,3.41,1,5,True,infection
FC(F)OC(Cl)C(F)(F)F,184.49,2.353,0,1,True,infection
N#N,28.01,0.03,0,2,True,infection
FC(F)OC(F)(F)C(F)Cl,184.49,2.353,0,1,True,infection
O=C(O)CC(O)(CC(=O)O)C(=O)O,192.12,-1.248,4,4,True,infection
OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,415.57,4.107,4,5,True,infection
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,372.81,3.142,3,6,True,infection
c1ccc2c(c1)CCCC2C1=NCCN1,200.28,2.108,1,2,True,infection
C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,240.43,2.638,0,0,True,infection
CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,317.22,2.448,1,4,True,infection
CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21.CS(=O)(=O)O,410.61,3.775,2,4,True,infection
CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,335.47,2.069,2,3,True,infection
CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,243.31,1.343,3,2,True,infection
CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O.[Na+],254.22,-3.289,1,3,True,infection
CC(C)Cn1cnc2c(N)nc3ccccc3c21,240.31,2.823,1,3,True,infection
O=C(O)c1cc(-c2ccccc2)nc2ccccc12,249.27,3.6,1,2,True,infection
CC[C@@H](C(N)=O)N1CCCC1=O,170.21,-0.127,1,2,True,infection
Clc1cc(Cl)c(OCC#CI)cc1Cl,361.39,4.422,0,1,True,infection
CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,291.44,3.472,2,3,True,infection
CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,309.41,2.275,2,5,True,infection
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,324.42,3.173,1,4,True,infection
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,242.27,3.667,1,2,True,infection
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,324.42,3.173,1,4,True,infection
CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1.Cl.Cl,366.36,3.927,0,5,True,infection
N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2O)cc1,280.33,2.131,5,3,True,infection
CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,315.48,4.266,1,3,True,infection
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,265.36,2.695,1,3,True,infection
Cc1cn[nH]c1,82.11,0.718,1,1,True,infection
O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,191.14,-1.278,1,6,True,infection
CC(S)C(=O)NCC(=O)O,163.2,-0.495,3,3,True,infection
CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,273.72,4.163,2,1,True,infection
CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,279.38,2.984,0,4,True,infection
CNNCc1ccc(C(=O)NC(C)C)cc1,221.3,1.049,3,3,True,infection
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,273.24,2.545,2,5,True,infection
CC1OC2(CS1)CN1CCC2CC1,199.32,1.56,0,3,True,infection
NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O,325.37,0.598,4,7,True,infection
O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],329.23,2.735,0,5,True,infection
N=C(N)NC(=N)NCCc1ccccc1,205.27,0.237,5,2,True,infection
Nc1ccncc1N,109.13,0.246,2,3,True,infection
COC(F)(F)C(Cl)Cl,164.97,2.029,0,1,True,infection
O=C(O)CCCO,104.11,-0.157,2,2,True,infection
N=C(N)NCCN1CCCCCCC1.O=S(=O)(O)O,296.39,0.083,5,4,True,infection
NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,426.56,3.958,1,3,True,infection
Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,366.43,4.989,2,6,True,infection
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,324.34,-0.798,3,8,True,infection
O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,318.61,2.071,4,3,True,infection
CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,367.51,4.689,0,3,True,infection
C[C@H]1CNCCc2ccc(Cl)cc21,195.69,2.589,1,1,True,infection
O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,416.47,3.091,2,3,True,infection
O=C([O-])O.[Na+],84.01,-4.108,1,2,True,infection
CC(=O)[O-].[Na+],82.03,-4.24,0,2,True,infection
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Na+].[Na+].[Na+],258.07,-14.241,1,7,True,infection
O=C([O-])c1ccccc1.[Na+],144.1,-2.946,0,2,True,infection
CC(O)C(=O)[O-].[Na+],112.06,-4.879,1,3,True,infection
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,475.52,0.941,5,7,True,infection
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,349.41,0.318,3,5,True,infection
COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,344.41,2.223,4,5,True,infection
Cc1ncc(CO)c(CO)c1O,169.18,0.08,3,4,True,infection
CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,281.44,4.985,1,1,True,infection
O=P([O-])(O)O.[Na+],119.98,-4.557,2,2,True,infection
O=C([O-])[O-].[Na+].[Na+],105.99,-8.439,0,3,True,infection
N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,441.54,4.03,2,5,True,infection
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,430.54,2.717,2,6,True,infection
CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,251.71,2.904,1,2,True,infection
O=c1[nH]c2cc(Cl)ccc2o1,169.57,1.774,1,2,True,infection
C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,384.43,2.602,1,7,True,infection
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,307.39,2.771,0,5,True,infection
CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1,284.41,2.499,0,3,True,infection
NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,273.36,2.01,1,2,True,infection
C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,244.26,3.681,1,1,True,infection
CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,206.28,3.073,1,1,True,infection
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,447.54,2.966,2,8,True,infection
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,253.74,2.209,5,2,True,infection
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,286.34,1.092,3,6,True,infection
NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3,370.45,1.253,3,5,True,infection
C[C@@]1(C(=O)N[C@@H](CCC(=O)O)C(=O)O)CCCN1C(=O)CN,315.33,-1.24,4,5,True,infection
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,288.39,2.58,3,3,True,infection
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,298.43,3.637,1,2,True,infection
Oc1ccc(OCc2ccccc2)cc1,200.24,2.971,1,2,True,infection
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,312.45,3.883,1,2,True,infection
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,416.58,4.852,0,5,True,infection
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,302.46,4.269,1,2,True,infection
O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,435.89,2.52,1,6,True,infection
COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,303.36,1.868,0,5,True,infection
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,293.37,2.929,0,4,True,infection
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,307.29,2.229,1,7,True,infection
CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,245.37,3.442,0,2,True,infection
COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,447.89,4.281,2,4,True,infection
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,427.55,2.308,2,6,True,infection
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,270.37,3.817,1,2,True,infection
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,408.58,3.449,4,4,True,infection
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1.O=C(O)/C=C\C(=O)O,434.41,2.913,3,6,True,infection
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,318.5,4.595,1,2,True,infection
CN[C@@H](C)[C@H](O)c1ccccc1,165.24,1.328,2,2,True,infection
C1CNCCN1,86.14,-0.821,2,2,True,infection
Cc1cc(C2CCCCC2)n(O)c(=O)c1,207.27,2.442,1,2,True,infection
OB1OCc2cc(F)ccc21,151.93,0.043,1,2,True,infection
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.COS(=O)(=O)[O-],334.39,1.037,0,6,True,infection
CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,279.86,4.738,0,1,True,infection
C[n+]1ccccc1C=NO,137.16,0.319,1,2,True,infection
C[C@H]1NCc2cc(-c3ccc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)ccc21,426.42,4.467,2,4,True,infection
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,315.42,1.158,2,4,True,infection
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,488.02,3.314,3,9,True,infection
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,407.32,2.016,1,4,True,infection
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,288.43,3.879,1,2,True,infection
Sc1ncnc2nc[nH]c12,152.18,0.642,2,4,True,infection
CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,230.68,1.682,1,3,True,infection
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,418.45,2.971,1,8,True,infection
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,392.47,1.896,3,5,True,infection
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,255.23,-1.971,4,7,True,infection
Nc1nc2c(ncn2COCCO)c(=O)[nH]1,225.21,-1.332,3,6,True,infection
Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,242.23,-1.514,3,5,True,infection
CS(=O)(=O)c1cc(F)cc2c3c(n(Cc4ccc(Cl)cc4)c12)[C@@H](CC(=O)O)CC3,435.9,4.39,1,3,True,infection
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,312.38,1.545,1,5,True,infection
O=c1[nH]cc(F)c(=O)[nH]1,130.08,-0.798,2,2,True,infection
CC(C)(S)[C@@H](N)C(=O)O,149.22,0.107,3,3,True,infection
CN(C)C(=N)NC(=N)N,129.17,-1.034,4,2,True,infection
C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,318.39,1.063,1,4,True,infection
CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,457.48,0.187,5,9,True,infection
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,424.39,-0.536,3,9,True,infection
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,480.57,-1.28,2,10,True,infection
NC[C@H](O)c1ccc(O)c(O)c1,169.18,0.09,4,4,True,infection
NC(=O)c1nc(F)cnc1O,157.1,-0.58,2,4,True,infection
C[C@]1(Cn2ccnn2)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+],322.28,-5.854,0,7,True,infection
Oc1c(Br)cc(Br)c2cccnc12,302.95,3.465,1,2,True,infection
CCc1cc(C(N)=S)ccn1,166.25,1.278,1,2,True,infection
Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,458.5,1.977,4,7,True,infection
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,362.47,1.782,3,5,True,infection
CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,414.48,2.484,2,5,True,infection
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,285.31,2.659,0,4,True,infection
Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O.O=C(O)c1ccccc1,461.52,1.779,2,6,True,infection
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,336.45,3.332,2,3,True,infection
Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,339.4,0.394,1,5,True,infection
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1,406.55,-0.857,5,8,True,infection
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2,359.26,2.668,0,6,True,infection
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,327.12,3.86,2,4,True,infection
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,384.44,0.548,3,6,True,infection
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,211.22,1.617,1,3,True,infection
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,394.44,0.62,4,6,True,infection
c1ccc([C@H]2CN3CCSC3=N2)cc1,204.3,2.146,0,3,True,infection
CN(C)c1nc(N(C)C)nc(N(C)C)n1,210.28,0.07,0,6,True,infection
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,433.5,2.524,1,8,True,infection
COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,299.37,1.933,0,4,True,infection
C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,302.35,2.368,2,3,True,infection
O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,390.41,3.171,1,3,True,infection
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,369.49,1.285,2,6,True,infection
CN[C@]1(c2ccccc2Cl)CCCCC1=O,237.73,2.898,1,2,True,infection
O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,236.23,-0.211,2,5,True,infection
Nc1nc(=O)[nH]cc1F,129.09,-0.509,2,3,True,infection
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,308.33,3.61,1,4,True,infection
CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,280.32,4.041,1,3,True,infection
O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,336.3,2.901,2,6,True,infection
O=S(=O)([O-])[O-].[Na+].[Na+],142.04,-7.33,0,4,True,infection
Oc1ncnc2[nH]ncc12,136.11,0.058,2,4,True,infection
CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,310.47,4.631,0,3,True,infection
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,459.51,2.7,1,5,True,infection
N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,242.67,0.29,3,3,True,infection
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,472.55,1.147,1,7,True,infection
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,228.25,3.464,0,3,True,infection
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,459.56,4.881,3,5,True,infection
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,392.58,4.478,3,3,True,infection
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,337.46,4.221,1,3,True,infection
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,384.26,3.964,1,5,True,infection
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,490.63,3.074,3,5,True,infection
CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,496.63,3.898,1,7,True,infection
CC(C[N+](C)(C)C)OC(N)=O,161.22,0.176,1,2,True,infection
CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,265.34,3.243,2,4,True,infection
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,479.53,3.678,1,8,True,infection
O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1,317.34,3.384,3,3,True,infection
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,422.92,4.267,2,5,True,infection
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,474.59,1.611,1,7,True,infection
Oc1ncc(N(CCCl)CCCl)c(O)n1,252.1,1.172,2,5,True,infection
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,244.21,-3.168,4,8,True,infection
OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,301.47,4.331,1,2,True,infection
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,408.88,2.266,2,7,True,infection
CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,351.37,4.083,1,3,True,infection
O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,388.85,2.792,0,5,True,infection
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,281.4,3.887,0,2,True,infection
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,391.47,4.411,0,5,True,infection
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,304.33,2.983,3,5,True,infection
CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,344.46,2.732,1,5,True,infection
COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,338.44,3.462,1,5,True,infection
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,481.55,2.402,3,7,True,infection
CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,476.59,3.637,2,6,True,infection
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,494.53,2.938,1,7,True,infection
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,285.34,1.63,1,4,True,infection
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],346.34,2.176,1,7,True,infection
COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,383.38,2.884,1,6,True,infection
COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,345.42,2.9,1,5,True,infection
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,434.5,2.419,2,6,True,infection
CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,335.47,2.198,1,3,True,infection
CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,324.4,3.813,0,3,True,infection
