smiles,molecular_weight,logp,hbd,hba,passes_lipinski,disease_area
Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,369.37,3.515,1,4,True,diabetes
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,285.34,1.198,2,4,True,diabetes
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,299.37,1.501,1,4,True,diabetes
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,318.87,4.894,0,3,True,diabetes
CNCCCN1c2ccccc2CCc2ccccc21,266.39,3.533,1,2,True,diabetes
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,232.28,1.353,2,3,True,diabetes
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,319.88,4.811,1,3,True,diabetes
Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,329.37,3.327,1,4,True,diabetes
Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,358.85,4.176,0,4,True,diabetes
CCN(CC)CC(=O)Nc1c(C)cccc1C,234.34,2.584,1,2,True,diabetes
CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,276.42,3.752,1,2,True,diabetes
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,327.38,1.301,2,5,True,diabetes
CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,360.49,3.541,3,3,True,diabetes
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,421.45,1.847,2,7,True,diabetes
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,410.49,3.59,0,5,True,diabetes
O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,468.37,2.115,3,9,True,diabetes
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,299.8,2.002,2,4,True,diabetes
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,354.49,3.475,3,4,True,diabetes
Oc1c(I)cc(Cl)c2cccnc12,305.5,3.198,1,2,True,diabetes
COc1ccc2cccc(CCNC(C)=O)c2c1,243.31,2.527,1,2,True,diabetes
O=P1(N(CCCl)CCCl)NCCCO1,261.09,1.884,1,2,True,diabetes
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,276.75,1.738,2,3,True,diabetes
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,316.43,0.502,2,8,True,diabetes
CC(C)NCC(O)COc1cccc2[nH]ccc12,248.33,1.906,3,3,True,diabetes
NNc1nncc2ccccc12,160.18,0.915,2,4,True,diabetes
CC(N)Cc1ccccc1.O=S(=O)(O)O,233.29,0.924,3,3,True,diabetes
NCCc1c[nH]cn1,111.15,-0.089,2,2,True,diabetes
CC(c1cc2ccccc2s1)N(O)C(N)=O,236.3,2.732,2,3,True,diabetes
Nc1c2c(nc3ccccc13)CCCC2,198.27,2.696,1,2,True,diabetes
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,379.5,4.361,0,4,True,diabetes
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,404.55,4.196,1,5,True,diabetes
O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,228.25,2.029,1,2,True,diabetes
CC(=O)Nc1ccccc1,135.17,1.645,1,1,True,diabetes
C[S+](C)[O-],78.14,-0.005,0,1,True,diabetes
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,274.8,3.819,0,2,True,diabetes
COc1cc(NC(C)CCCN)c2ncccc2c1,259.35,2.783,2,4,True,diabetes
Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,296.15,4.744,2,2,True,diabetes
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,285.39,2.658,0,4,True,diabetes
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,440.95,4.628,1,2,True,diabetes
O=NN(CCCl)C(=O)NCCCl,214.05,1.157,1,3,True,diabetes
O=NN(CCCl)C(=O)NC1CCCCC1,233.7,2.251,1,3,True,diabetes
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,304.22,3.378,1,2,True,diabetes
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,287.41,4.698,0,1,True,diabetes
Nc1cc(-c2ccncc2)c[nH]c1=O,187.2,1.019,2,3,True,diabetes
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,339.48,3.362,1,3,True,diabetes
O=C(CCCCCCC(=O)Nc1ccccc1)NO,264.33,2.471,3,3,True,diabetes
CC(C)Cc1ccc(C(C)C(=O)O)cc1,206.28,3.073,1,1,True,diabetes
COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1,357.79,3.927,1,3,True,diabetes
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,313.29,2.548,0,4,True,diabetes
COc1ccc(OC)c(C(O)C(C)N)c1,211.26,1.084,2,4,True,diabetes
CC(C)c1cccc(C(C)C)c1O,178.27,3.639,1,1,True,diabetes
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,331.35,1.581,2,5,True,diabetes
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,383.41,-0.556,3,9,True,diabetes
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,308.38,3.788,0,2,True,diabetes
CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,325.43,1.406,1,4,True,diabetes
CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,314.5,4.271,1,2,True,diabetes
CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,384.59,4.164,2,4,True,diabetes
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,314.47,4.724,0,2,True,diabetes
CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,309.43,4.014,0,3,True,diabetes
Oc1ccc(O)cc1,110.11,1.098,2,2,True,diabetes
CC(=O)O,60.05,0.091,1,1,True,diabetes
Oc1ccccc1,94.11,1.392,1,1,True,diabetes
COc1ccc(O)cc1,124.14,1.401,1,2,True,diabetes
CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,334.33,-1.651,3,8,True,diabetes
CCO,46.07,-0.001,1,1,True,diabetes
C=CCOc1ccccc1OCC(O)CNC(C)C,265.35,1.989,2,4,True,diabetes
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,306.28,0.736,1,5,True,diabetes
COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,426.49,4.827,0,6,True,diabetes
CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,352.47,3.251,3,4,True,diabetes
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,223.3,1.944,0,2,True,diabetes
CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,313.4,3.194,1,4,True,diabetes
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,324.4,3.813,0,3,True,diabetes
CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,208.26,1.162,0,3,True,diabetes
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,399.44,2.872,1,6,True,diabetes
NC(=O)N1c2ccccc2C=Cc2ccccc21,236.27,3.387,1,1,True,diabetes
CCCC(CCC)C(=O)O,144.21,2.287,1,1,True,diabetes
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,417.39,2.904,2,4,True,diabetes
O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,260.25,1.108,1,4,True,diabetes
Cc1cccc(C)c1OCC(C)N,179.26,2.029,1,2,True,diabetes
CN1Cc2c(N)cccc2C(c2ccccc2)C1,238.33,2.846,1,2,True,diabetes
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,351.35,1.796,2,4,True,diabetes
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,352.77,2.81,0,6,True,diabetes
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,244.26,3.681,1,1,True,diabetes
CN(C)CCCN1c2ccccc2Sc2ccccc21,284.43,4.241,0,3,True,diabetes
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,242.7,3.061,0,3,True,diabetes
CC(=O)Nc1ccc(O)cc1,151.16,1.351,2,2,True,diabetes
Cn1c(=O)c2c(ncn2C)n(C)c1=O,194.19,-1.029,0,3,True,diabetes
CCOc1ccc(NC(C)=O)cc1,179.22,2.044,1,2,True,diabetes
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,403.98,3.943,1,5,True,diabetes
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,286.72,2.448,2,3,True,diabetes
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,356.42,4.366,1,2,True,diabetes
O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,297.14,4.413,1,2,True,diabetes
c1ccc2c(CCC3CCNCC3)c[nH]c2c1,228.34,3.1,2,1,True,diabetes
CCN(CC)CCOC(=O)c1ccc(N)cc1,236.31,1.767,1,4,True,diabetes
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,254.28,3.106,1,2,True,diabetes
O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,238.16,0.073,1,6,True,diabetes
CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,281.31,3.035,1,2,True,diabetes
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,290.83,3.644,0,0,True,diabetes
O=C(O)c1cccnc1,123.11,0.78,1,2,True,diabetes
COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,380.42,0.949,2,6,True,diabetes
CC(Cl)(Cl)Cl,133.41,2.377,0,0,True,diabetes
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,348.4,1.126,3,4,True,diabetes
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,376.45,1.605,2,5,True,diabetes
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,321.16,3.101,2,3,True,diabetes
CC(C)O,60.1,0.387,1,1,True,diabetes
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,359.4,2.28,2,4,True,diabetes
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,253.27,0.833,3,7,True,diabetes
CC(C)NCC(O)c1ccc2ccccc2c1,229.32,2.871,2,2,True,diabetes
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,381.38,3.514,1,3,True,diabetes
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,369.43,2.741,3,8,True,diabetes
Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,305.76,2.734,4,4,True,diabetes
CCCN(CCC)CCc1cccc2c1CC(=O)N2,260.38,2.846,1,2,True,diabetes
CC1=CC(=O)c2ccccc2C1=O,172.18,2.012,0,2,True,diabetes
C#CC(O)(/C=C/Cl)CC,144.6,1.513,1,1,True,diabetes
CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,257.38,3.08,1,2,True,diabetes
CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,456.57,2.717,3,6,True,diabetes
CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,302.42,2.215,0,4,True,diabetes
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,356.45,3.16,1,5,True,diabetes
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,336.48,4.137,0,2,True,diabetes
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,357.44,2.491,1,6,True,diabetes
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,259.14,2.762,1,3,True,diabetes
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,281.36,2.84,2,4,True,diabetes
Cc1cccc(N2CC(CO)OC2=O)c1,207.23,1.313,1,3,True,diabetes
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,351.41,1.951,2,6,True,diabetes
CC(=O)N[C@@H](CS)C(=O)O,163.2,-0.494,3,3,True,diabetes
NCC(=O)CCC(=O)O,131.13,-0.621,2,3,True,diabetes
NCCS,77.15,-0.125,2,2,True,diabetes
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,341.41,1.525,2,5,True,diabetes
C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,389.43,0.707,4,6,True,diabetes
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,314.36,2.558,0,4,True,diabetes
COc1nc(C)nc(Cl)c1NC1=NCCN1,241.68,0.818,2,6,True,diabetes
CCN(CC)CCNC(=O)c1ccc(N)cc1.Cl,271.79,1.762,2,3,True,diabetes
CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,382.54,3.954,2,5,True,diabetes
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,247.34,2.213,0,3,True,diabetes
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,250.3,3.003,0,2,True,diabetes
CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,246.31,2.786,1,2,True,diabetes
NCCNCCNCCN,146.24,-1.917,4,4,True,diabetes
Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,291.73,2.845,1,2,True,diabetes
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,387.44,1.057,1,8,True,diabetes
C[C@@H](N)Cc1ccccc1,135.21,1.576,1,1,True,diabetes
C[C@H](N)Cc1ccccc1,135.21,1.576,1,1,True,diabetes
Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,454.91,3.961,1,8,True,diabetes
NC(=O)c1cnccn1,123.11,-0.425,1,3,True,diabetes
CC(C)C(=O)c1c(C(C)C)nn2ccccc12,230.31,3.296,0,2,True,diabetes
CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,350.4,0.697,2,5,True,diabetes
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,396.45,0.592,2,7,True,diabetes
CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,337.35,1.124,1,5,True,diabetes
C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,352.45,2.705,1,3,True,diabetes
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,383.47,-0.308,3,6,True,diabetes
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,371.87,2.362,0,4,True,diabetes
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,287.36,3.383,2,2,True,diabetes
O=C(Nc1cccc2c(=O)cc(-c3nnn[nH]3)oc12)c1ccc(OCCCCc2ccccc2)cc1,481.51,4.627,2,7,True,diabetes
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,470.02,3.552,0,5,True,diabetes
c1ccc2[nH]c(-c3cscn3)nc2c1,201.25,2.686,1,3,True,diabetes
CCCCCCOc1nsnc1C1=CCCN(C)C1,281.43,3.216,0,5,True,diabetes
CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12,287.41,4.985,0,1,True,diabetes
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,278.31,0.193,0,4,True,diabetes
CN(C)CCC=C1c2ccccc2CCc2ccccc21,277.41,4.169,0,1,True,diabetes
O=C(Nc1ccc(Br)cc1)c1cc(Br)ccc1O,371.03,4.17,2,2,True,diabetes
O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,449.92,4.932,2,2,True,diabetes
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,295.41,1.321,2,3,True,diabetes
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,341.45,3.241,2,4,True,diabetes
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,392.47,1.896,3,5,True,diabetes
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,416.53,1.384,0,6,True,diabetes
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,358.43,1.766,2,5,True,diabetes
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,250.34,2.76,0,3,True,diabetes
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,277.41,3.036,1,3,True,diabetes
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,267.25,-0.196,2,5,True,diabetes
C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,349.32,2.177,1,5,True,diabetes
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,381.91,4.298,0,3,True,diabetes
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,323.13,0.909,3,5,True,diabetes
CCN(CC)CCNC(=O)c1ccc(N)cc1,235.33,1.34,2,3,True,diabetes
CNCC[C@@H](Oc1ccccc1C)c1ccccc1,255.36,3.725,1,2,True,diabetes
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,336.43,2.365,3,5,True,diabetes
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,284.43,4.239,0,3,True,diabetes
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,360.45,1.558,3,5,True,diabetes
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,294.44,4.121,0,2,True,diabetes
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,325.45,2.366,2,5,True,diabetes
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,343.22,4.234,0,3,True,diabetes
Nc1cc(Cl)c(N=C2NCCN2)c(Cl)c1,245.11,1.756,3,2,True,diabetes
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,266.39,3.023,0,2,True,diabetes
OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,405.44,2.364,3,5,True,diabetes
C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,374.48,1.804,3,5,True,diabetes
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,309.45,4.292,0,2,True,diabetes
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,414.35,3.441,2,4,True,diabetes
Clc1cccc(Cl)c1NC1=NCCN1,230.1,2.364,2,3,True,diabetes
CN1CCN2c3ncccc3Cc3ccccc3C2C1,265.36,2.479,0,3,True,diabetes
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,325.77,4.324,0,2,True,diabetes
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,371.28,2.68,1,4,True,diabetes
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,315.37,1.048,1,5,True,diabetes
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,272.39,3.609,2,2,True,diabetes
CN(C)CCOC(c1ccccc1)c1ccccc1,255.36,3.354,0,2,True,diabetes
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,386.56,4.215,0,4,True,diabetes
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,287.36,1.85,1,4,True,diabetes
NC12CC3CC(CC(C3)C1)C2,151.25,1.914,1,1,True,diabetes
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,308.77,3.58,0,3,True,diabetes
CNCCCC12CCC(c3ccccc31)c1ccccc12,277.41,4.211,1,1,True,diabetes
O=C(O)P(=O)(O)O,126.0,-0.158,3,2,True,diabetes
CC(=O)OCC[N+](C)(C)C,146.21,0.256,0,2,True,diabetes
Cc1ncc([N+](=O)[O-])n1CCO,171.16,0.092,1,4,True,diabetes
CNCCCC1c2ccccc2C=Cc2ccccc21,263.38,4.302,1,1,True,diabetes
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,275.4,4.554,0,1,True,diabetes
S=P(N1CC1)(N1CC1)N1CC1,189.22,0.158,0,1,True,diabetes
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,360.84,4.68,0,4,True,diabetes
C#CCN(C)Cc1ccccc1,159.23,1.752,0,1,True,diabetes
NCCCC(O)(P(=O)([O-])O)P(=O)(O)O.[Na+],271.08,-4.901,5,5,True,diabetes
C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,183.21,0.478,4,4,True,diabetes
CNC[C@H](O)c1ccc(O)c(O)c1,183.21,0.351,4,4,True,diabetes
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,367.81,0.621,3,5,True,diabetes
CCOC(=O)c1cncn1[C@H](C)c1ccccc1,244.29,2.669,0,3,True,diabetes
CCN(CC)C(=O)N1CCN(C)CC1,199.3,0.696,0,2,True,diabetes
COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,295.3,2.972,2,4,True,diabetes
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,296.15,4.364,2,2,True,diabetes
Cc1cccc(Nc2ccccc2C(=O)O)c1C,241.29,3.745,2,2,True,diabetes
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],446.52,-1.89,3,7,True,diabetes
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,296.41,3.613,2,2,True,diabetes
Nc1ccncc1,94.12,0.664,1,2,True,diabetes
OCC(O)CO,92.09,-1.668,3,3,True,diabetes
CN1C(=O)OC(C)(C)C1=O,143.14,0.374,0,3,True,diabetes
CCC1(C)CC(=O)NC1=O,141.17,0.449,1,2,True,diabetes
CN1C(=O)CC(C)(c2ccccc2)C1=O,203.24,1.333,0,2,True,diabetes
CCCCNc1ccc(C(=O)OCCN(C)C)cc1,264.37,2.617,1,4,True,diabetes
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,249.3,1.465,2,4,True,diabetes
NCC(CC(=O)O)c1ccc(Cl)cc1,213.66,1.857,2,2,True,diabetes
C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,290.4,0.265,0,4,True,diabetes
Nc1ccc(O)c(C(=O)O)c1,153.14,0.673,3,3,True,diabetes
C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,495.54,3.071,3,6,True,diabetes
C[N+](C)(C)CCO.[Cl-],139.63,-3.311,1,1,True,diabetes
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,451.48,1.718,1,9,True,diabetes
Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,298.39,2.196,1,5,True,diabetes
CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21,351.45,4.986,2,2,True,diabetes
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,412.95,3.809,1,5,True,diabetes
COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,389.46,1.351,2,8,True,diabetes
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,372.55,3.815,2,2,True,diabetes
O=C1c2ccccc2C(=O)C1c1ccccc1,222.24,2.849,0,2,True,diabetes
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,252.27,2.858,0,3,True,diabetes
C=C1[C@H](CO)[C@@H](O)C[C@@H]1n1cnc2c(=O)[nH]c(N)nc21,277.28,-0.828,4,6,True,diabetes
Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,229.26,-0.594,2,6,True,diabetes
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,239.31,1.306,4,4,True,diabetes
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,312.44,3.439,1,5,True,diabetes
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,383.52,2.856,1,6,True,diabetes
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,386.53,4.655,0,4,True,diabetes
OCc1ccccc1,108.14,1.179,1,1,True,diabetes
Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,230.31,2.608,0,1,True,diabetes
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,406.48,3.738,3,5,True,diabetes
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,437.53,4.308,1,5,True,diabetes
Nc1nc2[nH]cnc2c(=S)[nH]1,167.2,0.598,3,4,True,diabetes
C[C@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1,328.41,2.135,4,4,True,diabetes
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,373.95,4.58,0,4,True,diabetes
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],227.08,-1.02,0,9,True,diabetes
CC(=O)NO,75.07,-0.488,2,2,True,diabetes
