smiles,molecular_weight,logp,hbd,hba,passes_lipinski,is_valid
CC(C)(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,256.327,1.3185999999999998,2,3,True,True
CCC(CC)C(=O)Nc1ccc(S(N)(=O)=O)cc1,270.354,1.7086999999999999,2,3,True,True
CC(C)C(C(=O)Nc1ccc(S(N)(=O)=O)cc1)C(C)C,298.408,2.2007000000000003,2,3,True,True
CCCC(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,270.354,1.7086999999999999,2,3,True,True
CCCC(C(=O)Nc1ccc(S(N)(=O)=O)cc1)C(C)C,298.408,2.3448,2,3,True,True
CCC(C)C(C(=O)Nc1ccc(S(N)(=O)=O)cc1)C(C)C,312.43500000000006,2.5908000000000007,2,3,True,True
CCCC(C(=O)Nc1ccc(S(N)(=O)=O)cc1)C(C)CC,312.43500000000006,2.7349000000000006,2,3,True,True
CCC(CC(C)C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,298.408,2.3448,2,3,True,True
CCC(C)CC(=O)Nc1ccc(S(N)(=O)=O)cc1,270.354,1.7086999999999999,2,3,True,True
CCCCC(CC)C(=O)Nc1ccc(S(N)(=O)=O)cc1,298.408,2.4889,2,3,True,True
CCC(CC)C(=O)NCc1ccc(S(N)(=O)=O)cc1,284.38100000000003,1.3863999999999999,2,3,True,True
NS(=O)(=O)c1ccc(NC(=O)Cc2ccccc2)cc1,290.344,1.5151999999999999,2,3,True,True
CCC(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,256.327,1.3185999999999998,2,3,True,True
CCC(C(=O)Nc1ccc(S(N)(=O)=O)cc1)C(C)(C)C,298.408,2.3448,2,3,True,True
CC(C)C(C(=O)Nc1ccc(S(N)(=O)=O)cc1)C(C)(C)C,312.43500000000006,2.5908000000000007,2,3,True,True
CC(C)(C)CC(=O)Nc1ccc(S(N)(=O)=O)cc1,270.354,1.7086999999999999,2,3,True,True
CCCC(CC)C(=O)Nc1ccc(S(N)(=O)=O)cc1,284.38100000000003,2.0987999999999998,2,3,True,True
CCC(C)C(CC)C(=O)Nc1ccc(S(N)(=O)=O)cc1,298.408,2.3448,2,3,True,True
CCCC(C(=O)Nc1ccc(S(N)(=O)=O)cc1)C(C)(C)C,312.43500000000006,2.7349000000000006,2,3,True,True
CC(C)(C)C(=O)NCc1ccc(S(N)(=O)=O)cc1,270.354,0.9963000000000002,2,3,True,True
CCC(CC)C(=O)NCCc1ccc(S(N)(=O)=O)cc1,298.408,1.4288999999999998,2,3,True,True
NS(=O)(=O)c1ccc(Nc2nc(Cl)nc(Cl)n2)cc1,320.161,1.5694000000000001,2,6,True,True
NS(=O)(=O)c1ccc(CNc2nc(Cl)nc(Cl)n2)cc1,334.18800000000005,1.4378999999999997,2,6,True,True
NS(=O)(=O)c1ccc(CCNc2nc(Cl)nc(Cl)n2)cc1,348.215,1.4803999999999997,2,6,True,True
NS(=O)(=O)c1ccc(CNc2nc(Cl)nc(NCC(=O)O)n2)cc1,372.7940000000001,0.2809999999999994,4,8,True,True
COC(=O)CNc1nc(Cl)nc(Nc2ccc(S(N)(=O)=O)cc2)n1,372.7940000000001,0.5008999999999997,3,9,True,True
CC(Nc1nc(Cl)nc(Nc2ccc(S(N)(=O)=O)cc2)n1)C(=O)O,372.7940000000001,0.8009999999999999,4,8,True,True
NS(=O)(=O)c1ccc(Nc2nc(Cl)nc(NC(CO)C(=O)O)n2)cc1,388.79300000000006,-0.2266000000000004,5,9,True,True
NS(=O)(=O)c1ccc(Nc2nc(Cl)nc(NCCO)n2)cc1,344.78400000000005,0.32019999999999954,4,8,True,True
NS(=O)(=O)c1ccc(Nc2nc(Cl)nc(NCCCCO)n2)cc1,372.83800000000014,1.1004,4,8,True,True
CC(C)(C)[Si](C)(C)OCCOc1nc(Cl)nc(Nc2ccc(S(N)(=O)=O)cc2)n1,460.0320000000001,3.3166,2,8,True,True
NS(=O)(=O)c1ccc(CNc2nc(Cl)nc(NCCC(=O)O)n2)cc1,386.82100000000014,0.6710999999999996,4,8,True,True
NS(=O)(=O)c1ccc(CCNc2nc(Cl)nc(NCC(=O)O)n2)cc1,386.8210000000001,0.3234999999999997,4,8,True,True
COC(=O)CNc1nc(Cl)nc(NCCc2ccc(S(N)(=O)=O)cc2)n1,400.8480000000001,0.4118999999999996,3,9,True,True
NS(=O)(=O)c1ccc(CCNc2nc(Cl)nc(NCCC(=O)O)n2)cc1,400.8480000000001,0.7135999999999993,4,8,True,True
Cc1ccc(S(=O)(=O)NC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,369.4240000000001,1.1528200000000002,3,5,True,True
NS(=O)(=O)c1cnccc1-n1ccc(=O)cc1,251.26700000000002,-0.12010000000000032,1,4,True,True
CN(C)c1cc[n+](-c2ccncc2S(N)(=O)=O)cc1.[Cl-],314.798,-2.924299999999997,1,4,True,True
Cc1cc[n+](-c2ccncc2S(N)(=O)=O)cc1.[Cl-],285.756,-2.681879999999998,1,3,True,True
Cc1cccc[n+]1-c1ccncc1S(N)(=O)=O.[Cl-],285.756,-2.681879999999998,1,3,True,True
NS(=O)(=O)c1cnccc1-[n+]1ccccc1.[Cl-],271.72900000000004,-2.9902999999999977,1,3,True,True
NS(=O)(=O)c1cnccc1-n1ccc(=O)c(S(N)(=O)=O)c1,330.3470000000001,-1.472699999999999,2,6,True,True
COC1=CC=CC2N1c1ccncc1S(=O)(=O)N2c1ccncc1S(N)(=O)=O,421.46000000000015,0.523,1,8,True,True
NS(=O)(=O)c1cnccc1-n1ccccc1=O,251.26700000000002,-0.1201000000000001,1,4,True,True
COC1=C(S(N)(=O)=O)C2NS(=O)(=O)c3cnccc3N2C=C1,344.3740000000001,-0.8201999999999994,2,7,True,True
NS(=O)(=O)c1cnccc1Oc1ccncc1S(N)(=O)=O,330.3470000000001,-0.43629999999999963,2,7,True,True
COc1ccc2c(c1)CCN(S(N)(=O)=O)C2c1ccccc1,318.39799999999997,1.8462000000000003,1,3,True,True
COc1ccc2c(c1)CCN(S(N)(=O)=O)C2c1ccc(Br)cc1,397.294,2.6087000000000007,1,3,True,True
COc1ccc2c(c1)CCN(S(N)(=O)=O)C2c1ccc(Cl)cc1,352.84299999999996,2.499600000000001,1,3,True,True
COc1ccc2c(c1)CCN(S(N)(=O)=O)C2c1ccc(C#N)cc1,343.408,1.7178800000000003,1,4,True,True
COc1ccc2c(c1)CCN(S(N)(=O)=O)C2c1ccc(F)cc1,336.388,1.9853000000000003,1,3,True,True
COc1ccc2c(c1)CCN(S(N)(=O)=O)C2c1ccc(C)cc1,332.425,2.1546200000000004,1,3,True,True
COc1ccc2c(c1)CCN(S(N)(=O)=O)C2c1cccc([N+](=O)[O-])c1,363.39500000000004,1.7544000000000002,1,5,True,True
COc1ccc2c(c1)CCN(S(N)(=O)=O)C2c1ccc([N+](=O)[O-])cc1,363.39500000000004,1.7544000000000002,1,5,True,True
COc1ccc2c(c1)CCN(S(N)(=O)=O)C2c1cccc(N)c1,333.413,1.4284000000000001,2,4,True,True
COc1ccc2c(c1)CCN(S(N)(=O)=O)C2c1ccc(N)cc1,333.413,1.4284000000000001,2,4,True,True
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,362.7710000000001,4.431120000000004,0,6,True,True
O=c1ccc2ccccc2[nH]1,145.161,1.5280999999999998,1,1,True,True
O/N=c1/ccc2ccccc2o1,161.15999999999997,1.7227,1,3,True,True
Cc1cc(C)o/c(=N/O)c1,139.154,1.18634,1,3,True,True
OC(=S)c1ccccc1,138.19099999999997,1.9201000000000001,1,1,True,True
[O-][n+]1ccccc1[S-].[O-][n+]1ccccc1[S-].[Zn+2],317.71000000000004,0.44910000000000005,0,4,True,True
S=C(NCN1CCOCC1)Nc1ccc(Br)cn1,331.239,1.4201999999999995,2,4,True,True
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,267.245,-0.19628000000000012,2,5,True,True
CCc1cc(NCc2ccc3ccccc3c2)c(O)nc1C,292.38200000000006,4.423320000000004,2,3,True,True
O=c1[nH]c2c(c(=O)[nH]1)CNc1ccccc1S2,247.27900000000002,1.1398999999999997,3,4,True,True
C=C(C)CN1Cc2cccc3[nH]c(=O)n(c23)C(C)C1,257.337,2.2823,1,2,True,True
C=C(C)CN1Cc2cccc3[nH]c(=O)n(c23)C(C(C)C)C1,285.391,2.918400000000001,1,2,True,True
CCc1cc(NCc2nc3ccccc3s2)c(O)nc1C,299.39900000000006,3.8798200000000023,2,5,True,True
CC1C(C)n2c(S)nc3cccc(c32)CN1CC1CC1,287.4320000000001,3.5001000000000024,1,3,True,True
CC1Cn2c(S)nc3cc(Cl)cc(c32)CN1CC1CC1,307.85000000000014,3.592500000000002,1,3,True,True
CCCN1Cc2cccc3[nH]c(=S)n(c23)CC1C,261.394,3.312990000000002,1,2,True,True
CCc1cc(NCc2cc3ccccc3s2)c(O)nc1C,298.41100000000006,4.484820000000004,2,4,True,True
CCc1cc(NCc2cnc3ccccc3c2)c(O)nc1C,293.37000000000006,3.8183200000000026,2,4,True,True
CCc1cc(NCc2cccc3ccccc23)c(O)nc1C,292.38200000000006,4.423320000000004,2,3,True,True
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,315.67799999999994,4.073100000000001,1,2,True,True
CC(C)=CCN1Cc2cccc3[nH]c(=S)n(c23)C(C)C1C,301.45900000000006,4.430190000000003,1,2,True,True
CC(=O)OCCOCn1c2c(c(=O)n(C)c1=O)CNc1ccccc1S2,377.422,1.1608999999999998,1,7,True,True
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,266.30400000000003,2.6512200000000004,1,4,True,True
S=C(NCN1CCCCC1)Nc1ccc(Br)cn1,329.267,2.5739,2,3,True,True
CC(C)=CCN1CCn2c(=S)[nH]c3ccc(Cl)c(c32)C1,307.85000000000014,4.134090000000003,1,2,True,True
O=c1[nH]c(=O)n(COCCO)c2c1CNc1ccccc1S2,321.358,0.5797,3,6,True,True
CCc1cc(NCc2c[nH]c3ccccc23)c(O)nc1C,281.35900000000004,3.7514200000000013,3,3,True,True
CCc1cc(NCc2cccnc2)c(O)nc1C,243.31,2.665120000000001,2,4,True,True
CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,456.5720000000002,2.7171000000000003,3,6,True,True
CC1Cn2c(S)nc3cccc(c32)CN1CC1CC1,273.4050000000001,2.9391000000000016,1,3,True,True
Fc1ccc(CC/N=C(\S)Nc2ccc(Br)cn2)cc1,354.24800000000005,3.923600000000002,2,2,True,True
CC(C)=CCN1Cc2cc(Cl)cc3nc(O)n(c23)CC1C,305.8090000000001,3.5656000000000025,1,3,True,True
O=c1[nH]c(=O)n(COCCO)c2c1C(c1ccccc1)Nc1ccccc1S2,397.4560000000001,2.1690999999999994,3,6,True,True
O=c1[nH]c(=O)n(COCCO)c2c1C(c1ccc([N+](=O)[O-])cc1)Nc1ccccc1S2,442.4530000000001,2.0772999999999993,3,8,True,True
CC(C)=CCN1[C@H](C)Cn2c(S)nc3cc(Cl)cc(c32)[C@@H]1C,335.9040000000001,4.709700000000003,1,3,True,True
CCc1cc(NCc2cc3ccncc3o2)c(O)nc1C,283.331,3.4113200000000017,2,5,True,True
CCOCn1c(Cc2ccccc2)c(C(C)C)c(=O)[nH]c1=O,302.374,2.2447999999999997,1,3,True,True
CCc1cc(NCc2ccoc2)c(O)nc1C,232.283,2.863120000000001,2,4,True,True
Fc1cccc(CC/N=C(\S)Nc2ccc(Br)cn2)c1,354.24800000000005,3.9236000000000013,2,2,True,True
CC(C)=CCN1CCn2c(=S)[nH]c3ccc(Cl)c(c32)C1C,321.8770000000001,4.695090000000004,1,2,True,True
CCc1cc(NCc2nc3ccccc3o2)c(O)nc1C,283.3310000000001,3.4113200000000017,2,5,True,True
CC(=O)OCCOCn1c2c(c(=O)[nH]c1=O)CNc1ccccc1S2,363.39500000000004,1.1504999999999999,2,7,True,True
CC(C)=CCN1CCn2c(=O)[nH]c3cc(Cl)cc(c32)C1C,305.8090000000001,3.325800000000002,1,2,True,True
CC(C)=CCN1[C@H](C)Cn2c(=S)[nH]c3cccc(c32)[C@H]1C,301.4590000000001,4.430190000000003,1,2,True,True
S=C(NCCC1=CCCCC1)Nc1ccc(Cl)cn1,295.839,3.911900000000002,2,2,True,True
CC(C)=CCN1Cc2cc(Cl)cc3nc(S)n(c23)CC1C,321.8770000000001,4.148700000000003,1,3,True,True
CC(C)=CCN1Cc2cccc3[nH]c(=S)n(c23)C[C@@H]1C,287.4320000000001,3.8691900000000023,1,2,True,True
CCc1cc(NCc2ccccc2)c(O)nc1C,242.322,3.2701200000000012,2,3,True,True
Nc1ncnc2c1ncn2/C=C1/CC1COP(=O)(O)P(=O)(O)P(=O)(O)O,425.171,0.7493999999999996,5,8,True,True
CCOCCOCn1c2c(c(=O)[nH]c1=O)CNc1ccccc1S2,349.41200000000003,1.6239,2,6,True,True
CCc1cc(NCc2cc3cnccc3o2)c(O)nc1C,283.331,3.4113200000000017,2,5,True,True
CC(C)=CCN1Cc2cccc3nc(O)n(c23)C(C)C1C,285.391,3.473200000000002,1,3,True,True
CC(C)=CCN1[C@H](C)Cn2c(O)nc3cc(Cl)cc(c32)[C@@H]1C,319.83600000000007,4.126600000000003,1,3,True,True
CSCSc1cc(Cc2ccccc2)c(C(C)C)c(O)n1,319.49500000000006,4.914000000000004,1,4,True,True
CC(C)=CCN1CC(C)n2c(S)nc3cccc(c32)C1C,301.4590000000001,4.228800000000003,1,3,True,True
S=C(NCCc1ccccc1Cl)Nc1ccc(Br)cn1,370.70300000000003,4.026600000000002,2,2,True,True
CCc1cc(NCc2ccco2)c(O)nc1C,232.283,2.863120000000001,2,4,True,True
COc1ccc(OC)c(CCNC(=S)Nc2ccc(Br)cn2)c1,396.31,3.3904000000000014,2,4,True,True
Fc1ccccc1CC/N=C(\S)Nc1ccc(Br)cn1,354.248,3.9236000000000013,2,2,True,True
CC(C)=CCN1Cc2cccc3nc(O)n(c23)CC1C,271.36400000000003,2.9122000000000012,1,3,True,True
CCOCn1c2c(c(=O)[nH]c1=O)CNc1ccccc1S2,305.35900000000004,1.6072999999999995,2,5,True,True
CC(C)=CCN1CCn2c(=O)[nH]c3cccc(c32)C1C,271.36400000000003,2.6724000000000014,1,2,True,True
CC(C)=CCN1[C@H](C)Cn2c(=S)[nH]c3cccc(c32)[C@@H]1C,301.4590000000001,4.430190000000003,1,2,True,True
CCCN1Cc2cccc3[nH]c(=O)n(c23)CC1C,245.32599999999996,1.9437,1,2,True,True
CCc1cc(NCc2nc3ccccc3[nH]2)c(O)nc1C,282.3470000000001,3.146420000000001,3,4,True,True
CCc1cc(NCc2cc3ccccc3o2)c(O)nc1C,282.343,4.016320000000003,2,4,True,True
CC(C)=CCN1Cc2c(Cl)ccc3[nH]c(=S)n(c23)C[C@@H]1C,321.8770000000001,4.522590000000004,1,2,True,True
CC(=O)OCCOCn1c2c(c(=O)[nH]c1=O)C(=O)Nc1ccccc1S2,377.37800000000004,0.7907000000000001,2,7,True,True
CCc1cc(NCc2cc3ccccc3[nH]2)c(O)nc1C,281.35900000000004,3.7514200000000013,3,3,True,True
C=C(C)CN1Cc2cc(Cl)cc3[nH]c(=S)n(c23)C(C)C1,307.8500000000001,4.304990000000004,1,2,True,True
CC(C)=CCN1CCn2c(=S)[nH]c3cccc(c32)C1C,287.4320000000001,4.041690000000003,1,2,True,True
CC(=O)OCCOCn1c2c(c(=O)[nH]c1=O)CN(C)c1ccccc1S2,377.4220000000001,1.1748000000000003,1,7,True,True
Nc1ncnc2c1ncn2/C=C1\CC1COP(=O)(O)P(=O)(O)P(=O)(O)O,425.171,0.7493999999999996,5,8,True,True
CCCN1CCn2c(=S)[nH]c3cccc(c32)C1C,261.394,3.485490000000002,1,2,True,True
CCc1cc(NCc2ccccn2)c(O)nc1C,243.31,2.665120000000001,2,4,True,True
CC(C)=CCN1CCn2c(=O)[nH]c3ccc(Cl)c(c32)C1C,305.8090000000001,3.325800000000002,1,2,True,True
C=C(C)CN1Cc2cccc3nc(S)n(c23)CC1C,273.405,3.1052000000000017,1,3,True,True
S=C(NCCc1ccccn1)Nc1ccc(Br)cn1,337.24600000000004,2.7682,2,3,True,True
CC(C)=CCN1CCn2c(=S)[nH]c3cc(Cl)cc(c32)C1,307.85000000000014,4.134090000000003,1,2,True,True
CC1CN(CC2CC2)Cc2cc(Cl)cc3[nH]c(=S)n1c23,307.85,4.1388900000000035,1,2,True,True
C=C(C)CN1Cc2cccc3[nH]c(=O)n(c23)C(CCC)C1,285.391,3.0625000000000018,1,2,True,True
C=C(C)CN1Cc2cccc3[nH]c(=O)n(c23)CC1C,257.33699999999993,2.1098,1,2,True,True
CC(C)=CCN1CCn2c(=S)[nH]c3cc(Cl)cc(c32)C1C,321.8770000000001,4.695090000000004,1,2,True,True
CCc1cc(NCc2ccc3ccccc3n2)c(O)nc1C,293.37000000000006,3.8183200000000017,2,4,True,True
CC(=O)OCCOCn1c2c(c(=O)[nH]c1=O)C(c1ccccc1)Nc1ccccc1S2,439.49300000000005,2.7398999999999996,2,7,True,True
CN1N=C(N)c2cn(C3C[C@@H](O)[C@@H](CO)O3)c3ncnc1c23,304.31000000000006,-0.8578999999999997,3,8,True,True
Nc1ccn([C@@H]2O[C@H](CO)C[C@@H]2F)c(=O)n1,229.21099999999998,-0.5566,2,5,True,True
[N-]=[N+]=N[C@H]1C[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO,276.26000000000005,0.3672,2,7,True,True
CN1N=C(N)c2cn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c3ncnc1c23,400.28800000000007,-1.7700999999999993,5,10,True,True
CN1N=C(N)c2cn([C@H]3C=C[C@@H](CO)O3)c3ncnc1c23,286.2950000000001,-0.052699999999999914,2,7,True,True
CN1N=C(N)c2cn([C@H]3CC[C@@H](CO)O3)c3ncnc1c23,288.31100000000004,0.17129999999999984,2,7,True,True
Cc1cn([C@@H]2O[C@H](CO)C[C@H]2F)c(=O)[nH]c1=O,244.22199999999995,-0.5370800000000004,2,4,True,True
Cc1cn([C@H]2C=C(F)[C@@H](CO)O2)c(=O)[nH]c1=O,242.20599999999996,-0.4118800000000002,2,4,True,True
Cc1cn([C@H]2C[C@H](F)[C@@H](CN)O2)c(=O)nc1N,242.25399999999996,-0.28177999999999936,2,5,True,True
Cc1cn([C@@H]2O[C@H](CO)C[C@H]2F)c(=O)nc1N,243.23799999999994,-0.24818000000000018,2,5,True,True
Nc1ncnc2c1nc(Br)n2[C@H]1CC[C@@H](CO)O1,314.14300000000003,0.8409,2,6,True,True
O=c1[nH]c(=O)n([C@H]2C[C@H](F)[C@@H](CO)O2)cc1Br,309.091,-0.08300000000000013,2,4,True,True
O=c1[nH]c(=O)n([C@H]2C[C@H](F)[C@@H](CO)O2)cc1I,356.091,-0.24090000000000028,2,4,True,True
OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)C[C@@H]1F,254.221,0.1498,2,6,True,True
COc1ccn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)n1,244.22199999999998,-0.13020000000000004,1,5,True,True
Nc1ncnc2c1ncn2[C@H]1C[C@H](F)[C@@H](CO)O1,253.23699999999997,0.026400000000000035,2,6,True,True
[N-]=[N+]=N[C@H]1C[C@H](n2cnc3c(O)ncnc32)O[C@@H]1CO,277.244,0.4906,2,7,True,True
Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1,235.24699999999996,0.07839999999999986,2,6,True,True
Cc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]c1=O,244.22199999999998,-0.53708,2,4,True,True
CN1N=C(N)c2cn([C@@H]3O[C@H](CO)C[C@H]3O)c3ncnc1c23,304.31000000000006,-0.8578999999999997,3,8,True,True
Cc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)nc1N,243.23799999999997,-0.24817999999999996,2,5,True,True
CN1N=C(N)c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc1c23,320.3090000000001,-1.8870999999999987,4,9,True,True
[N-]=[N+]=N[C@H]1C[C@H](n2c(Br)nc3c(N)ncnc32)O[C@@H]1CO,355.15600000000006,1.1297,2,7,True,True
CN1N=C(N)c2cn(C3O[C@H](CO)[C@H]4O[C@H]34)c3ncnc1c23,302.29400000000004,-0.8414999999999997,2,8,True,True
C[C@H]1OC(n2cc3c4c(ncnc42)N(C)N=C3N)[C@H](O)[C@@H]1O,304.31,-0.8595000000000004,3,8,True,True
Cc1cn([C@@H]2O[C@H](CO)C[C@@H]2F)c(=O)[nH]c1=O,244.22199999999995,-0.5370800000000004,2,4,True,True
O=c1[nH]c(=O)n([C@H]2C[C@H](F)[C@@H](CO)O2)cc1Cl,264.64,-0.1921000000000001,2,4,True,True
O=c1[nH]c(=O)n([C@H]2C[C@H](F)[C@@H](CO)O2)cc1F,248.18499999999997,-0.7064000000000004,2,4,True,True
O=c1ccn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]1,230.195,-0.8454999999999999,2,4,True,True
Oc1ncccc1C(C#CC1CC1)(OCc1ccccn1)C(F)(F)F,348.32399999999996,3.570000000000002,1,4,True,True
CCc1cnc(O)c(CCc2nc3ccccc3o2)c1,268.316,3.2760000000000016,1,4,True,True
CCc1cc(NCC(=O)Nc2ccccc2O)c(O)nc1C,301.34600000000006,2.414220000000001,4,5,True,True
CCc1cc(NCc2c(C)cccc2OC)c(O)nc1C,286.37500000000006,3.5871400000000024,2,4,True,True
CCc1cc(NCc2cc(CC)c(C)nc2OC)c(O)nc1C,315.41700000000003,3.5445400000000022,2,5,True,True
Cc1nnc2n1-c1cccnc1N(C1CC1)c1ncccc1-2,290.33,2.6466200000000004,0,5,True,True
Oc1ncccc1C(/C=C/C1CC1)(OCc1ccccc1)C(F)(F)F,349.352,4.727800000000003,1,3,True,True
Cc1nc(O)c(CCc2nc3ccccc3o2)cc1CO,284.315,2.514320000000001,2,5,True,True
CCN1c2ncccc2-c2nccn2-c2ccc(N3CC=CCC3)nc21,344.42200000000014,3.567000000000002,0,5,True,True
Cc1cccc2c1nc(-c1c(F)cccc1F)n2Cc1cccnc1,335.357,4.733220000000004,0,2,True,True
CCc1cc(CCc2ccc3ccccc3c2)c(O)nc1C,291.39400000000006,4.596420000000005,1,2,True,True
CCc1cc(CCc2nc3c(Cl)cccc3o2)c(S)nc1C,332.85600000000005,4.820920000000004,1,4,True,True
CCc1cc(OCC(=O)Nc2c(O)cc(Cl)cc2Cl)c(O)nc1C,371.2200000000001,3.687920000000002,3,5,True,True
CCc1cc(NCc2cccc(OC)c2)c(O)nc1C,272.348,3.2787200000000016,2,4,True,True
CCc1cc(NCc2cccc(C)c2OC)c(O)nc1C,286.375,3.5871400000000024,2,4,True,True
CCc1cc(NCc2cc(C)c(C)nc2OC)c(O)nc1C,301.39,3.290560000000002,2,5,True,True
CCN1c2ncccc2-c2ncc(C)n2-c2ccc(OC)nc21,307.357,3.117720000000002,0,5,True,True
CCc1cc(CCc2nc3cc(F)ccc3o2)c(O)nc1C,300.333,3.7235200000000024,1,4,True,True
CCc1cc(NCc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C,352.2210000000001,4.718120000000003,2,5,True,True
CCc1cc(CCc2nc3ccc(F)cc3o2)c(O)nc1C,300.333,3.7235200000000024,1,4,True,True
CCc1cc(CCc2nc3cccc(F)c3o2)c(S)nc1C,316.401,4.306620000000003,1,4,True,True
Cc1nc(O)c(CCc2nc3ccccc3o2)cc1C#N,279.299,2.893700000000001,1,5,True,True
COCc1cc(CCc2nc3ccccc3o2)c(O)nc1C,298.34200000000004,3.168420000000002,1,5,True,True
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)N1,314.6939999999999,3.6461000000000015,2,1,True,True
CCCCOC(C#CC1CC1)(c1cc(CC)c(C)nc1O)C(F)(F)F,355.3999999999999,4.645720000000005,1,3,True,True
CCc1cc(NCc2cc3ccccc3nc2OC)c(O)nc1C,323.3960000000001,3.826920000000002,2,5,True,True
Cc1ccnc2c1-n1ccnc1-c1cccnc1N2C1CC1,289.3420000000001,3.2516200000000017,0,4,True,True
Cc1cccc2c1nc(-c1cccnc1)n2Cc1c(F)cccc1F,335.357,4.733220000000003,0,2,True,True
Cc1cc(CCc2nc3ccccc3o2)c(O)nc1C,268.31600000000003,3.330440000000002,1,4,True,True
CCc1cc(NCc2ccccc2C(F)(F)F)c(O)nc1C,310.319,4.288920000000003,2,3,True,True
CCc1cc(CCc2nc3ccccc3o2)c(O)nc1C,282.3430000000001,3.5844200000000024,1,4,True,True
O=C(c1c(F)cccc1F)n1c(-c2c(F)cccc2F)nc2ccccc21,370.30500000000006,4.948200000000003,0,2,True,True
CCOC(C#CC1CC1)(c1cc(CC)c(C)nc1O)C(F)(F)F,327.34599999999995,3.865520000000004,1,3,True,True
CCc1cc(CCc2ncc(-c3ccccc3)o2)c(O)nc1C,308.3810000000001,4.098220000000003,1,4,True,True
CCc1cc(CCc2nc3c(F)ccc(F)c3o2)c(O)nc1C,318.32300000000004,3.8626200000000024,1,4,True,True
CCc1cc(CCc2cc(CC)c(C)nc2O)c(O)nc1C,300.402,3.414640000000003,2,4,True,True
CCN1c2ncccc2C(=O)Nc2c(C)ccnc21,254.29299999999998,2.5087200000000003,1,4,True,True
Cc1cccc2c1nc(-c1c(F)cccc1F)n2S(=O)(=O)c1ccccc1,384.4070000000001,4.526920000000003,0,3,True,True
CCc1cc(CCc2cc3ccccc3o2)c(O)nc1C,281.355,4.189420000000003,1,3,True,True
CCc1cc(CCC(=O)Nc2ccccc2O)c(O)nc1C,300.35800000000006,2.9349200000000017,3,4,True,True
CCc1cc(NCc2ccccc2OC)c(O)nc1C,272.348,3.2787200000000016,2,4,True,True
CCN1c2ncccc2-c2ncc(C)n2-c2ccc(N(C)C)nc21,320.40000000000003,3.1751200000000015,0,5,True,True
CCN1c2ncccc2-c2ncc(C)n2-c2c(C)cc(O)nc21,307.357,3.1231400000000025,1,5,True,True
CCc1cc(CCc2ccccc2)c(O)nc1C,241.334,3.443220000000002,1,2,True,True
CCN1c2ncccc2-c2nccn2-c2c(C)ccnc21,277.331,3.1091200000000017,0,4,True,True
CCN1c2ncccc2-c2ncc(C)n2-c2ccc(N3CC=CCC3)nc21,358.4490000000001,3.8754200000000028,0,5,True,True
CCc1cc(C(C#CC2CC2)(OCC2CC2)C(F)(F)F)c(O)nc1C,353.38399999999996,4.255620000000004,1,3,True,True
CCc1cc(CCc2nc3c(Cl)cccc3o2)c(O)nc1C,316.78800000000007,4.237820000000003,1,4,True,True
CCc1cc(CCc2nc3cccc(F)c3o2)c(O)nc1C,300.333,3.7235200000000033,1,4,True,True
CCc1cc(S(=O)(=O)Cc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C,401.2710000000001,4.079920000000002,1,6,True,True
CCc1cc(NCc2ccccc2[N+](=O)[O-])c(O)nc1C,287.319,3.178320000000002,2,5,True,True
CCc1cc(NCc2ccccc2F)c(O)nc1C,260.312,3.4092200000000012,2,3,True,True
CCc1cc(NCc2nc3c(cc2OC)CCC3)c(O)nc1C,313.401,3.162420000000002,2,5,True,True
CCc1cc(NCc2nc3c(cc2OC)CCCC3)c(O)nc1C,327.42800000000005,3.552520000000003,2,5,True,True
CCc1nc2n(c1C)-c1cccnc1N(CC)c1ncccc1-2,305.38500000000005,3.671520000000003,0,4,True,True
Cc1cccc2c1nc(CO)n2Cc1c(F)cccc1F,288.29699999999997,3.163520000000001,1,2,True,True
